#{"t_start": 1626354269.592577, "env_id": null}
r,l,t
50,2,39975.154342
50,2,39976.10835
100,3,39977.061912
100,3,39978.488417
50,2,39979.911967
50,2,39980.864206
50,2,39981.815613
100,3,39982.76858
50,2,39984.191404
50,2,39985.143216
50,2,39986.094237
100,3,39987.047301
150,4,39988.474399
50,2,39990.375908
50,2,39991.32909
50,2,39992.281163
100,3,39993.234945
50,2,39994.658979
50,2,39995.610268
100,3,39996.563079
50,2,39997.986474
50,2,39998.941043
100,3,39999.899317
50,2,40001.326556
100,3,40002.283666
50,2,40003.711644
50,2,40004.662925
50,2,40005.615371
50,2,40006.568039
50,2,40007.522156
50,2,40008.475302
50,2,40009.428983
50,2,40010.381431
200,5,40011.339713
50,2,40013.708525
50,2,40014.658922
50,2,40015.609713
100,3,40016.562987
50,2,40017.986469
50,2,40018.937698
50,2,40019.888888
50,2,40020.842486
50,2,40021.797074
50,2,40022.750394
50,2,40023.705817
50,2,40024.662707
50,2,40025.615151
100,3,40026.568259
50,2,40027.99278
50,2,40028.945912
50,2,40029.897289
100,3,40030.851598
150,4,40032.279214
150,4,40034.181141
50,2,40036.077884
50,2,40037.029477
50,2,40037.981018
50,2,40038.933958
100,3,40039.88749
50,2,40041.311519
50,2,40042.262229
50,2,40043.214223
100,3,40044.167037
100,3,40045.591619
100,3,40047.016498
50,2,40048.440715
50,2,40049.391851
100,3,40050.344545
50,2,40051.772706
50,2,40052.727118
100,3,40053.684785
50,2,40055.110123
50,2,40056.062544
100,3,40057.018177
50,2,40058.442897
100,3,40059.39636
50,2,40060.820783
50,2,40061.773624
50,2,40062.726512
50,2,40063.67934
50,2,40064.63192
50,2,40065.586046
50,2,40066.544737
50,2,40067.501796
50,2,40068.45532
50,2,40069.407912
50,2,40070.360061
100,3,40071.314636
50,2,40072.738186
50,2,40073.691508
50,2,40074.644194
50,2,40075.595641
50,2,40076.54817
100,3,40077.502615
100,3,40078.929272
50,2,40080.353416
50,2,40081.305286
150,4,40082.262737
50,2,40084.159135
100,3,40085.112612
50,2,40086.537261
50,2,40087.491415
50,2,40088.443343
150,4,40089.399873
50,2,40091.297764
50,2,40092.251065
100,3,40093.203115
150,4,40094.62969
150,4,40096.529039
50,2,40098.428736
50,2,40099.382384
50,2,40100.337064
50,2,40101.290438
100,3,40102.248233
100,3,40103.676294
100,3,40105.105677
150,4,40106.533348
100,3,40108.431995
50,2,40109.855227
50,2,40110.808073
50,2,40111.759589
100,3,40112.71297
50,2,40114.136348
100,3,40115.089124
50,2,40116.513669
50,2,40117.469587
50,2,40118.423544
50,2,40119.375597
50,2,40120.327671
50,2,40121.281278
100,3,40122.235617
50,2,40123.660561
50,2,40124.611635
50,2,40125.564263
50,2,40126.515635
50,2,40127.466806
150,4,40128.421631
50,2,40130.323594
50,2,40131.2784
100,3,40132.234688
50,2,40133.66194
50,2,40134.616199
50,2,40135.567703
50,2,40136.518283
50,2,40137.469159
150,4,40138.423999
100,3,40140.321089
100,3,40141.745302
50,2,40143.168514
50,2,40144.120728
100,3,40145.073654
50,2,40146.500024
50,2,40147.453258
50,2,40148.408453
50,2,40149.361922
50,2,40150.315949
50,2,40151.269302
50,2,40152.222091
50,2,40153.174124
50,2,40154.125953
50,2,40155.077605
50,2,40156.030554
50,2,40156.981974
50,2,40157.933727
100,3,40158.887286
50,2,40160.314847
50,2,40161.267568
50,2,40162.219972
50,2,40163.175481
50,2,40164.134616
50,2,40165.088872
100,3,40166.042442
50,2,40167.466866
50,2,40168.420536
100,3,40169.374042
150,4,40170.801136
50,2,40172.697253
50,2,40173.650691
50,2,40174.601835
100,3,40175.554146
100,3,40176.979251
50,2,40178.403872
100,3,40179.356808
100,3,40180.786413
100,3,40182.215683
100,3,40183.642669
50,2,40185.06671
50,2,40186.018457
50,2,40186.970519
50,2,40187.922801
50,2,40188.875427
50,2,40189.826838
100,3,40190.781536
50,2,40192.208889
50,2,40193.161757
100,3,40194.116027
100,3,40195.543263
50,2,40196.968846
50,2,40197.920165
50,2,40198.871659
50,2,40199.823157
50,2,40200.775522
100,3,40201.728814
50,2,40203.152295
50,2,40204.103849
50,2,40205.055963
100,3,40206.008642
50,2,40207.432142
50,2,40208.383497
50,2,40209.337633
50,2,40210.288931
100,3,40211.245513
50,2,40212.672292
50,2,40213.624986
50,2,40214.577285
50,2,40215.52906
50,2,40216.479995
100,3,40217.433583
50,2,40218.856395
50,2,40219.807369
50,2,40220.758692
50,2,40221.711213
50,2,40222.662318
100,3,40223.619154
50,2,40225.045032
50,2,40225.997241
50,2,40226.947863
50,2,40227.899415
100,3,40228.852739
50,2,40230.277718
50,2,40231.233334
50,2,40232.188077
100,3,40233.142232
50,2,40234.568338
50,2,40235.520544
50,2,40236.472842
50,2,40237.425579
100,3,40238.382542
50,2,40239.806221
100,3,40240.760698
50,2,40242.18556
50,2,40243.13875
50,2,40244.091267
200,5,40245.049558
50,2,40247.42379
100,3,40248.385493
100,3,40249.814594
50,2,40251.239489
50,2,40252.192237
50,2,40253.145825
100,3,40254.100085
50,2,40255.525079
50,2,40256.477379
50,2,40257.430883
50,2,40258.383001
50,2,40259.335823
50,2,40260.288625
50,2,40261.242697
50,2,40262.198017
50,2,40263.156884
50,2,40264.111927
50,2,40265.065556
50,2,40266.017551
50,2,40266.970386
100,3,40267.925307
50,2,40269.351134
100,3,40270.30584
50,2,40271.731567
50,2,40272.684668
50,2,40273.644212
50,2,40274.601821
50,2,40275.556009
50,2,40276.508209
50,2,40277.460262
50,2,40278.411756
50,2,40279.363021
100,3,40280.319602
50,2,40281.744973
50,2,40282.699476
100,3,40283.654953
50,2,40285.08235
50,2,40286.035622
100,3,40286.988399
50,2,40288.413935
50,2,40289.366767
150,4,40290.323096
50,2,40292.220333
50,2,40293.172258
100,3,40294.12558
50,2,40295.549442
50,2,40296.500692
50,2,40297.451746
50,2,40298.403097
100,3,40299.357234
50,2,40300.780807
100,3,40301.733679
50,2,40303.161316
100,3,40304.117177
50,2,40305.541903
50,2,40306.494317
100,3,40307.449012
50,2,40308.874542
100,3,40309.828758
50,2,40311.254231
150,4,40312.210744
50,2,40314.115674
100,3,40315.072744
50,2,40316.497327
50,2,40317.448266
50,2,40318.400889
100,3,40319.354131
50,2,40320.777846
100,3,40321.730845
50,2,40323.159274
50,2,40324.111658
100,3,40325.064515
50,2,40326.48825
50,2,40327.441018
100,3,40328.39445
50,2,40329.817934
100,3,40330.774775
50,2,40332.204621
50,2,40333.158526
50,2,40334.113419
50,2,40335.066048
50,2,40336.018487
50,2,40336.970752
100,3,40337.923759
50,2,40339.348477
50,2,40340.301664
50,2,40341.253427
100,3,40342.207323
50,2,40343.629958
50,2,40344.581928
50,2,40345.5333
50,2,40346.484647
50,2,40347.435892
100,3,40348.39303
50,2,40349.82027
50,2,40350.773161
50,2,40351.725832
50,2,40352.68023
150,4,40353.635782
50,2,40355.532686
50,2,40356.484791
50,2,40357.438963
50,2,40358.390912
50,2,40359.343745
50,2,40360.295674
100,3,40361.251216
50,2,40362.675632
50,2,40363.627834
50,2,40364.579473
50,2,40365.532743
100,3,40366.486421
100,3,40367.9131
50,2,40369.337871
50,2,40370.290443
50,2,40371.24211
50,2,40372.19312
100,3,40373.146327
50,2,40374.571268
100,3,40375.524284
50,2,40376.948135
100,3,40377.901264
100,3,40379.327758
50,2,40380.750557
50,2,40381.702136
100,3,40382.655305
50,2,40384.079919
100,3,40385.032806
50,2,40386.459477
100,3,40387.416019
150,4,40388.848312
50,2,40390.74477
50,2,40391.697001
50,2,40392.648416
100,3,40393.603955
100,3,40395.029167
100,3,40396.454403
50,2,40397.878531
50,2,40398.832178
50,2,40399.782463
100,3,40400.735167
50,2,40402.158535
50,2,40403.110332
50,2,40404.061846
50,2,40405.01681
50,2,40405.970154
50,2,40406.922886
50,2,40407.874957
50,2,40408.826397
50,2,40409.778457
50,2,40410.734792
50,2,40411.68742
50,2,40412.638796
50,2,40413.590787
50,2,40414.545167
50,2,40415.498123
50,2,40416.450744
100,3,40417.40485
50,2,40418.831127
50,2,40419.783085
50,2,40420.75744
50,2,40421.709914
50,2,40422.662915
50,2,40423.614993
50,2,40424.567459
50,2,40425.520049
50,2,40426.473776
50,2,40427.428779
50,2,40428.387068
50,2,40429.341235
50,2,40430.296186
50,2,40431.251038
50,2,40432.203038
50,2,40433.153923
100,3,40434.10949
50,2,40435.533942
100,3,40436.487732
50,2,40437.911653
50,2,40438.864676
50,2,40439.816572
50,2,40440.769041
50,2,40441.721439
50,2,40442.674106
100,3,40443.628326
50,2,40445.053174
50,2,40446.004776
200,5,40446.963933
50,2,40449.333389
100,3,40450.28542
50,2,40451.70881
50,2,40452.660071
100,3,40453.612493
50,2,40455.035503
50,2,40455.986647
100,3,40456.94058
50,2,40458.367285
50,2,40459.320653
100,3,40460.2778
50,2,40461.706229
50,2,40462.659955
50,2,40463.614369
50,2,40464.567988
50,2,40465.523234
50,2,40466.477154
50,2,40467.428892
50,2,40468.381318
50,2,40469.334723
50,2,40470.286344
50,2,40471.239764
50,2,40472.192027
50,2,40473.144665
100,3,40474.096897
50,2,40475.519993
100,3,40476.472956
50,2,40477.897
50,2,40478.85143
50,2,40479.805296
50,2,40480.756881
50,2,40481.712433
50,2,40482.664946
50,2,40483.617804
50,2,40484.570076
50,2,40485.523064
50,2,40486.474827
100,3,40487.42876
50,2,40488.853153
50,2,40489.806145
50,2,40490.758301
50,2,40491.709892
50,2,40492.661965
50,2,40493.615067
100,3,40494.56882
50,2,40495.993761
100,3,40496.946636
50,2,40498.372116
50,2,40499.323735
50,2,40500.275683
50,2,40501.226789
50,2,40502.180154
50,2,40503.131573
50,2,40504.083864
50,2,40505.036429
100,3,40505.990955
50,2,40507.415313
100,3,40508.368819
50,2,40509.793997
50,2,40510.748307
50,2,40511.700475
100,3,40512.654081
50,2,40514.076831
50,2,40515.029389
100,3,40515.98244
50,2,40517.405575
100,3,40518.360608
50,2,40519.789932
50,2,40520.741652
50,2,40521.693792
50,2,40522.646374
50,2,40523.599617
50,2,40524.551718
50,2,40525.504555
50,2,40526.456686
50,2,40527.409921
50,2,40528.362051
50,2,40529.314037
50,2,40530.267045
50,2,40531.221368
50,2,40532.174163
50,2,40533.126129
50,2,40534.076838
50,2,40535.029204
50,2,40535.980539
50,2,40536.932239
50,2,40537.883611
50,2,40538.838531
50,2,40539.791968
50,2,40540.746003
50,2,40541.699485
50,2,40542.652516
50,2,40543.60411
50,2,40544.556562
50,2,40545.508491
50,2,40546.461352
50,2,40547.412604
50,2,40548.363683
50,2,40549.315253
50,2,40550.267701
50,2,40551.219304
50,2,40552.173756
50,2,40553.129361
50,2,40554.083652
50,2,40555.035381
50,2,40555.987282
50,2,40556.939022
50,2,40557.890805
50,2,40558.841882
50,2,40559.79294
50,2,40560.744173
50,2,40561.696558
100,3,40562.648428
50,2,40564.071513
50,2,40565.022963
50,2,40565.975655
50,2,40566.927486
50,2,40567.881514
50,2,40568.835292
100,3,40569.792822
100,3,40571.221098
150,4,40572.649419
100,3,40574.549321
50,2,40575.975656
50,2,40576.932567
50,2,40577.891987
50,2,40578.849587
100,3,40579.807055
50,2,40581.231297
150,4,40582.187941
50,2,40584.085731
50,2,40585.039952
50,2,40585.992715
50,2,40586.945334
50,2,40587.897423
50,2,40588.850845
50,2,40589.802549
50,2,40590.75622
50,2,40591.709221
50,2,40592.662676
50,2,40593.613637
100,3,40594.566918
50,2,40595.991014
100,3,40596.945242
150,4,40598.372741
50,2,40600.268692
50,2,40601.220534
50,2,40602.173245
50,2,40603.12859
100,3,40604.086972
50,2,40605.516591
50,2,40606.474124
50,2,40607.426343
50,2,40608.377127
50,2,40609.327847
50,2,40610.280044
50,2,40611.23139
50,2,40612.183343
50,2,40613.134929
50,2,40614.090523
50,2,40615.046237
100,3,40616.002087
100,3,40617.431516
50,2,40618.857286
50,2,40619.810597
50,2,40620.765257
50,2,40621.717647
100,3,40622.673073
50,2,40624.098567
50,2,40625.050236
100,3,40626.005132
50,2,40627.430571
50,2,40628.381301
100,3,40629.33429
50,2,40630.757475
50,2,40631.709621
50,2,40632.662916
100,3,40633.619318
100,3,40635.048958
100,3,40636.477474
50,2,40637.901251
50,2,40638.853221
50,2,40639.80518
100,3,40640.760269
50,2,40642.185324
50,2,40643.136836
50,2,40644.089269
100,3,40645.044927
50,2,40646.469748
50,2,40647.420502
50,2,40648.371214
50,2,40649.323213
100,3,40650.275881
50,2,40651.70075
50,2,40652.654169
50,2,40653.610111
50,2,40654.562328
50,2,40655.514204
50,2,40656.46654
100,3,40657.420713
100,3,40658.845652
50,2,40660.269115
150,4,40661.223737
100,3,40663.12647
100,3,40664.556143
50,2,40665.98369
50,2,40666.935376
50,2,40667.888477
50,2,40668.841105
100,3,40669.795678
50,2,40671.219726
50,2,40672.174595
100,3,40673.129212
50,2,40674.554352
50,2,40675.506297
50,2,40676.459093
50,2,40677.41137
50,2,40678.362772
50,2,40679.313194
50,2,40680.265124
50,2,40681.216408
50,2,40682.167885
100,3,40683.12171
50,2,40684.550336
50,2,40685.502366
50,2,40686.454245
50,2,40687.406733
50,2,40688.359454
50,2,40689.311709
50,2,40690.264519
100,3,40691.219278
50,2,40692.648014
50,2,40693.605989
50,2,40694.560745
100,3,40695.516731
50,2,40696.945464
50,2,40697.89737
50,2,40698.84949
50,2,40699.802185
50,2,40700.755121
100,3,40701.70903
50,2,40703.134337
50,2,40704.086105
50,2,40705.03788
50,2,40705.988841
50,2,40706.940235
50,2,40707.891901
100,3,40708.845966
150,4,40710.278106
50,2,40712.179629
50,2,40713.133149
100,3,40714.091523
50,2,40715.517543
50,2,40716.469048
100,3,40717.423454
50,2,40718.849235
50,2,40719.801455
50,2,40720.753163
50,2,40721.705077
50,2,40722.658472
50,2,40723.610652
50,2,40724.562973
50,2,40725.514709
50,2,40726.469673
50,2,40727.422046
50,2,40728.37489
50,2,40729.326527
50,2,40730.280258
100,3,40731.235387
50,2,40732.660106
100,3,40733.614548
50,2,40735.039693
50,2,40735.991301
50,2,40736.942044
50,2,40737.893172
50,2,40738.844952
50,2,40739.796007
50,2,40740.747085
50,2,40741.698306
50,2,40742.650771
50,2,40743.601687
50,2,40744.552949
50,2,40745.504118
50,2,40746.455983
100,3,40747.408762
50,2,40748.832152
150,4,40749.786848
50,2,40751.686999
50,2,40752.640221
50,2,40753.595174
50,2,40754.547332
50,2,40755.501
50,2,40756.453181
50,2,40757.404559
50,2,40758.356834
50,2,40759.310544
50,2,40760.262843
50,2,40761.215268
100,3,40762.175204
100,3,40763.608816
50,2,40765.033015
50,2,40765.984892
100,3,40766.939164
150,4,40768.367454
100,3,40770.265494
50,2,40771.691381
100,3,40772.645211
50,2,40774.069914
50,2,40775.020829
50,2,40775.971935
50,2,40776.923343
100,3,40777.877448
50,2,40779.304491
50,2,40780.258048
50,2,40781.212446
50,2,40782.167852
50,2,40783.122534
50,2,40784.076448
50,2,40785.028424
100,3,40785.98352
50,2,40787.408626
50,2,40788.360319
50,2,40789.312767
100,3,40790.268128
50,2,40791.691606
50,2,40792.642403
50,2,40793.593371
100,3,40794.547642
50,2,40795.971057
100,3,40796.92397
100,3,40798.353332
50,2,40799.782654
100,3,40800.736204
50,2,40802.160185
50,2,40803.111981
100,3,40804.067047
100,3,40805.494004
50,2,40806.919424
50,2,40807.875515
50,2,40808.835883
150,4,40809.79743
50,2,40811.696589
50,2,40812.648763
50,2,40813.60027
50,2,40814.550703
100,3,40815.503783
50,2,40816.927246
50,2,40817.879595
100,3,40818.835279
50,2,40820.262944
100,3,40821.216686
50,2,40822.641824
50,2,40823.593283
50,2,40824.544594
50,2,40825.495852
150,4,40826.452929
50,2,40828.352616
50,2,40829.307538
150,4,40830.264722
150,4,40832.166117
50,2,40834.061958
50,2,40835.013464
100,3,40835.966342
50,2,40837.395661
50,2,40838.349085
50,2,40839.300608
50,2,40840.252865
50,2,40841.207048
50,2,40842.15941
50,2,40843.11202
50,2,40844.064843
50,2,40845.018789
50,2,40845.971298
50,2,40846.927628
100,3,40847.887076
50,2,40849.315532
50,2,40850.27048
50,2,40851.224229
150,4,40852.179201
200,5,40854.083446
50,2,40856.452827
50,2,40857.403914
50,2,40858.354534
100,3,40859.308474
50,2,40860.731514
50,2,40861.682785
50,2,40862.634065
150,4,40863.59003
50,2,40865.485787
50,2,40866.441386
100,3,40867.396924
50,2,40868.825588
50,2,40869.777495
50,2,40870.728981
50,2,40871.681934
100,3,40872.638487
150,4,40874.065975
100,3,40875.963839
100,3,40877.390469
50,2,40878.816507
50,2,40879.76935
100,3,40880.723012
100,3,40882.148815
50,2,40883.575137
50,2,40884.526382
50,2,40885.478878
100,3,40886.432221
50,2,40887.857571
50,2,40888.809375
100,3,40889.76327
50,2,40891.18911
150,4,40892.14597
50,2,40894.043078
50,2,40894.995489
50,2,40895.948188
50,2,40896.923058
50,2,40897.881051
50,2,40898.835473
50,2,40899.787318
50,2,40900.739818
50,2,40901.692082
100,3,40902.644929
50,2,40904.068175
100,3,40905.020419
50,2,40906.443952
50,2,40907.394888
50,2,40908.345771
50,2,40909.298044
50,2,40910.251654
50,2,40911.205406
50,2,40912.156796
50,2,40913.108727
50,2,40914.059673
100,3,40915.011823
50,2,40916.435137
50,2,40917.388066
50,2,40918.339347
50,2,40919.290789
100,3,40920.243287
100,3,40921.669643
50,2,40923.093306
100,3,40924.046007
50,2,40925.473492
150,4,40926.432655
50,2,40928.330174
50,2,40929.281909
100,3,40930.235997
150,4,40931.664648
50,2,40933.562753
50,2,40934.51544
50,2,40935.466773
50,2,40936.420022
50,2,40937.371321
100,3,40938.325163
50,2,40939.749734
50,2,40940.703276
50,2,40941.655709
100,3,40942.617052
50,2,40944.045081
50,2,40945.000652
50,2,40945.95518
100,3,40946.908818
50,2,40948.3336
50,2,40949.287992
50,2,40950.240497
50,2,40951.193864
50,2,40952.147257
50,2,40953.102391
50,2,40954.054707
50,2,40955.006999
100,3,40955.961053
50,2,40957.388106
50,2,40958.339659
50,2,40959.290463
50,2,40960.24161
50,2,40961.194027
50,2,40962.14548
50,2,40963.096089
50,2,40964.046928
50,2,40964.999458
50,2,40965.950516
50,2,40966.901768
50,2,40967.854419
100,3,40968.813756
50,2,40970.238114
50,2,40971.19011
100,3,40972.143629
50,2,40973.569229
50,2,40974.521708
50,2,40975.472966
50,2,40976.425032
50,2,40977.378931
50,2,40978.331231
50,2,40979.283013
50,2,40980.23375
100,3,40981.187075
50,2,40982.610204
200,5,40983.566598
50,2,40985.938191
150,4,40986.894732
100,3,40988.793174
100,3,40990.219742
50,2,40991.645411
50,2,40992.599489
100,3,40993.553641
100,3,40994.980161
100,3,40996.40653
50,2,40997.832237
50,2,40998.785967
50,2,40999.738002
50,2,41000.690307
50,2,41001.642709
50,2,41002.5931
50,2,41003.544343
50,2,41004.495747
50,2,41005.448034
50,2,41006.398943
50,2,41007.350096
150,4,41008.304991
50,2,41010.202018
100,3,41011.158643
50,2,41012.585319
50,2,41013.540546
100,3,41014.497324
50,2,41015.921389
50,2,41016.87361
